MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
98:fc:11:55:3f:3b,MaliW-guest,[ESS],5/31/2012 15:59,6,-93,44.67150192,-74.98559401,88.59999847,3,WIFI
02:2e:1e:7a:6d:75,HP45FB4E,[IBSS],5/31/2012 15:59,10,-83,44.67126061,-74.98560428,87.90000153,3,WIFI
00:1a:6d:01:2c:40,PHwifi,[WPA-PSK-TKIP][ESS],5/31/2012 15:59,1,-89,44.67126061,-74.98560428,87.90000153,3,WIFI
00:1a:6d:01:2c:41,serviceswifi,[WPA-PSK-TKIP][ESS],5/31/2012 15:59,1,-89,44.67126061,-74.98560428,87.90000153,3,WIFI
00:14:d1:45:3f:be,Willow,[WEP][ESS],5/31/2012 15:59,11,-92,44.67114762,-74.9856028,88.09999847,3,WIFI
c0:3f:0e:51:84:9e,Mallow_Nutmeg,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 15:59,1,-91,44.67106051,-74.98559691,88.30000305,3,WIFI
20:4e:7f:9a:5a:26,CGD24G38,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 15:59,11,-91,44.67101704,-74.98548586,88.19999695,3,WIFI
c0:c1:c0:22:db:d1,Penski,[WPA2-PSK-CCMP][ESS],5/31/2012 15:59,6,-89,44.67101704,-74.98548586,88.19999695,3,WIFI
08:86:3b:62:30:82,belkin.082,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 15:59,6,-93,44.67101704,-74.98548586,88.19999695,3,WIFI
00:3a:99:3c:0d:35,Clocks,[WPA2-PSK-CCMP][ESS],5/31/2012 15:59,1,-84,44.67101604,-74.98532683,87.90000153,3,WIFI
00:3a:99:3c:0d:30,CPH-Secure,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],5/31/2012 15:59,1,-85,44.67101604,-74.98532683,87.90000153,3,WIFI
00:3a:99:3c:0d:36,CPH - WOW,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],5/31/2012 15:59,1,-85,44.67101604,-74.98532683,87.90000153,3,WIFI
00:3a:99:3c:0d:31,CPH-Guest,[ESS],5/31/2012 15:59,1,-86,44.67101604,-74.98532683,87.90000153,3,WIFI
1c:df:0f:0c:d2:51,Signage_Digital,[WEP][ESS],5/31/2012 15:59,6,-87,44.67102033,-74.98513645,86.69999695,3,WIFI
08:86:3b:26:f2:9d,belkin.29d,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 15:59,11,-89,44.67103574,-74.98466917,83,5,WIFI
00:1a:6d:01:2c:40,PHwifi,[WPA-PSK-TKIP][ESS],5/31/2012 15:59,1,-87,44.67105801,-74.98454391,82.80000305,5,WIFI
00:1a:6d:01:2c:41,serviceswifi,[WPA-PSK-TKIP][ESS],5/31/2012 15:59,1,-87,44.67105801,-74.98454391,82.80000305,5,WIFI
00:14:d1:45:3f:be,Willow,[WEP][ESS],5/31/2012 15:59,11,-92,44.67105801,-74.98454391,82.80000305,5,WIFI
02:2e:1e:7a:6d:75,HP45FB4E,[IBSS],5/31/2012 15:59,10,-90,44.67105801,-74.98454391,82.80000305,5,WIFI
2e:25:b3:91:73:2d,hpsetup,[IBSS],5/31/2012 15:59,6,-87,44.67105801,-74.98454391,82.80000305,5,WIFI
310410_11506_144930461,AT&T,HSPA;us,5/31/2012 15:59,0,-97,44.67105801,-74.98454391,82.80000305,5,GSM
00:3a:99:3c:0d:35,Clocks,[WPA2-PSK-CCMP][ESS],5/31/2012 15:59,1,-84,44.67104443,-74.98431059,82.80000305,6,WIFI
00:3a:99:3c:0d:30,CPH-Secure,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],5/31/2012 15:59,1,-85,44.67104443,-74.98431059,82.80000305,6,WIFI
00:3a:99:3c:0d:36,CPH - WOW,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],5/31/2012 15:59,1,-85,44.67104443,-74.98431059,82.80000305,6,WIFI
00:3a:99:3c:0d:31,CPH-Guest,[ESS],5/31/2012 15:59,1,-86,44.67104443,-74.98431059,82.80000305,6,WIFI
e0:91:f5:de:fa:50,BONESAW_HQ,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 15:59,11,-87,44.67104443,-74.98431059,82.80000305,6,WIFI
c0:c1:c0:da:09:fc,JouNet,[WPA2-PSK-CCMP][WPS][ESS],5/31/2012 15:59,1,-88,44.67104443,-74.98431059,82.80000305,6,WIFI
00:22:68:9f:ed:b0,a6b5,[WEP][ESS],5/31/2012 15:59,1,-87,44.67104553,-74.98414477,83.5,4,WIFI
ec:55:f9:5a:47:41,f3b6,[WEP][ESS],5/31/2012 15:59,11,-88,44.67104553,-74.98414477,83.5,4,WIFI
1c:df:0f:0c:d2:51,Signage_Digital,[WEP][ESS],5/31/2012 15:59,6,-83,44.67055999,-74.98379281,87.69999695,3,WIFI
00:23:69:4d:76:38,jaimoe,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 15:59,6,-88,44.67055999,-74.98379281,87.69999695,3,WIFI
f0:25:72:db:26:c0,jupiter,[WPA2-EAP-CCMP][ESS],5/31/2012 15:59,11,-77,44.67055999,-74.98379281,87.69999695,3,WIFI
00:12:0e:b8:ca:b0,dumacwpa,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],5/31/2012 15:59,11,-95,44.67055999,-74.98379281,87.69999695,3,WIFI
f0:25:72:db:26:c1,TWCGUEST,[ESS],5/31/2012 15:59,11,-77,44.67055999,-74.98379281,87.69999695,3,WIFI
90:84:0d:d6:8b:69,Nationwide,[WPA2-PSK-CCMP][ESS],5/31/2012 16:00,1,-88,44.67041842,-74.98378831,88.69999695,3,WIFI
00:08:9f:7b:06:d1,myLGNet,[WEP][ESS],5/31/2012 16:00,11,-90,44.67041842,-74.98378831,88.69999695,3,WIFI
00:12:0e:b8:ca:98,dumacwpa,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],5/31/2012 16:00,6,-88,44.67039137,-74.98379647,88.69999695,4,WIFI
00:18:39:45:4f:e2,linksys,[ESS],5/31/2012 16:00,6,-92,44.67022822,-74.98376134,85.69999695,3,WIFI
08:86:3b:26:f2:9d,belkin.29d,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:00,11,-87,44.67026995,-74.9836685,84.59999847,3,WIFI
68:7f:74:f5:61:2d,linksys,[WPS][ESS],5/31/2012 16:00,6,-90,44.67026995,-74.9836685,84.59999847,3,WIFI
00:25:56:12:4f:d2,9447,[WEP][ESS],5/31/2012 16:00,1,-92,44.67023321,-74.98380035,90.30000305,3,WIFI
310410_11506_144930464,AT&T,UMTS;us,5/31/2012 16:00,0,-85,44.67023321,-74.98380035,90.30000305,3,GSM
00:1c:f0:c0:32:95,IGA,[WPA-PSK-TKIP][ESS],5/31/2012 16:01,11,-94,44.67039831,-74.98381657,91.09999847,3,WIFI
e2:91:f5:de:fa:51,bonesaw_Guest,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],5/31/2012 16:01,11,-82,44.67102633,-74.98480467,93,3,WIFI
08:86:3b:26:f2:9d,belkin.29d,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:01,11,-80,44.67102633,-74.98480467,93,3,WIFI
00:1c:df:c1:8c:17,Belkin_G_Wireless_C18C17,[ESS],5/31/2012 16:01,6,-77,44.67102633,-74.98480467,93,3,WIFI
1c:df:0f:0c:d2:51,Signage_Digital,[WEP][ESS],5/31/2012 16:01,6,-82,44.67102633,-74.98480467,93,3,WIFI
08:86:3b:26:f2:9f,belkin.29d.5GHz,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:01,149,-85,44.67102633,-74.98480467,93,3,WIFI
00:0f:b3:f1:92:48,9RBF9,[WEP][ESS],5/31/2012 16:01,9,-80,44.67102633,-74.98480467,93,3,WIFI
310410_11506_144930464,AT&T,UMTS;us,5/31/2012 16:01,0,-93,44.67102633,-74.98480467,93,3,GSM
00:22:68:9f:ed:b0,a6b5,[WEP][ESS],5/31/2012 16:01,1,-91,44.67102084,-74.98517775,92.69999695,3,WIFI
e0:91:f5:de:fa:50,BONESAW_HQ,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:01,11,-58,44.67102935,-74.98539658,92.09999847,3,WIFI
00:1a:70:34:c8:54,Court,[WPA-PSK-TKIP][ESS],5/31/2012 16:01,11,-92,44.67104516,-74.98561033,91.5,3,WIFI
310410_11506_144930464,AT&T,UMTS;us,5/31/2012 16:01,0,-93,44.67104178,-74.98582779,90.30000305,3,GSM
30:46:9a:47:29:3c,OfficeWirelessAP,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:01,6,-83,44.67104237,-74.98602421,89.40000153,3,WIFI
08:86:3b:26:f2:9d,belkin.29d,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:01,11,-93,44.67104171,-74.98621297,89.90000153,3,WIFI
00:1a:6d:01:2c:41,serviceswifi,[WPA-PSK-TKIP][ESS],5/31/2012 16:01,1,-85,44.67104763,-74.98636886,90.40000153,3,WIFI
e0:91:f5:de:fa:50,BONESAW_HQ,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:01,11,-58,44.67104852,-74.98653952,89.09999847,4,WIFI
20:4e:7f:9a:5a:26,CGD24G38,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:01,11,-88,44.67104852,-74.98653952,89.09999847,4,WIFI
00:23:69:a9:d6:89,DELLD620_Network,[WPA-PSK-TKIP][WPS][ESS],5/31/2012 16:01,6,-88,44.67104852,-74.98653952,89.09999847,4,WIFI
00:1a:6d:01:2c:40,PHwifi,[WPA-PSK-TKIP][ESS],5/31/2012 16:01,1,-89,44.6710423,-74.98665694,89.90000153,4,WIFI
08:86:3b:62:30:82,belkin.082,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:01,6,-85,44.67101945,-74.98673196,88.5,4,WIFI
20:4e:7f:03:f3:26,Makhmal,[WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:01,6,-87,44.67101945,-74.98673196,88.5,4,WIFI
bc:ae:c5:c4:ee:93,ARCNY,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:01,11,-92,44.67101945,-74.98673196,88.5,4,WIFI
00:0f:b3:08:b4:89,IngramandPignone,[WEP][ESS],5/31/2012 16:01,6,-92,44.67101945,-74.98673196,88.5,4,WIFI
08:86:3b:14:26:fc,belkin.6fc,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:01,5,-86,44.67111518,-74.98680488,88.59999847,3,WIFI
68:7f:74:35:b1:e0,KIMS,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:01,1,-88,44.67111518,-74.98680488,88.59999847,3,WIFI
c0:c1:c0:1a:ae:88,sunshine puppies love cookies,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:01,1,-90,44.67111518,-74.98680488,88.59999847,3,WIFI
c0:c1:c0:1a:ae:8a,sunshine puppies love cook-guest,[ESS],5/31/2012 16:01,1,-89,44.67111518,-74.98680488,88.59999847,3,WIFI
c0:c1:c0:22:db:d1,Penski,[WPA2-PSK-CCMP][ESS],5/31/2012 16:02,6,-89,44.67120961,-74.98682696,88.40000153,3,WIFI
c2:3f:0e:1a:6a:7d,hacked_Guest,[ESS],5/31/2012 16:02,6,-94,44.67120961,-74.98682696,88.40000153,3,WIFI
fa:08:5d:3e:af:71,IngramandPignone,[IBSS],5/31/2012 16:02,11,-94,44.67130855,-74.9868251,87.5,4,WIFI
c0:3f:0e:1a:6a:7c,Hacked change me,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:02,6,-87,44.67158384,-74.98682151,87.19999695,3,WIFI
00:11:50:76:fa:88,Carollee,[ESS],5/31/2012 16:02,9,-92,44.67158384,-74.98682151,87.19999695,3,WIFI
00:22:75:57:e3:48,BELKIN,[WPA-PSK-TKIP][WPS][ESS],5/31/2012 16:02,1,-90,44.67193971,-74.98676734,87.19999695,4,WIFI
00:13:46:f2:3e:54,virus found_ beware .......!,[WPA2-PSK-TKIP+CCMP][ESS],5/31/2012 16:02,6,-92,44.67193971,-74.98676734,87.19999695,4,WIFI
02:2e:1e:7a:6d:75,HP45FB4E,[IBSS],5/31/2012 16:02,10,-88,44.67193971,-74.98676734,87.19999695,4,WIFI
e0:91:f5:de:fa:50,BONESAW_HQ,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:02,11,-58,44.67210057,-74.98675182,87.59999847,4,WIFI
00:23:69:a9:d6:89,DELLD620_Network,[WPA-PSK-TKIP][WPS][ESS],5/31/2012 16:02,6,-83,44.67210057,-74.98675182,87.59999847,4,WIFI
08:86:3b:62:30:82,belkin.082,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:02,6,-86,44.67210057,-74.98675182,87.59999847,4,WIFI
bc:ae:c5:c4:ee:93,ARCNY,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:02,11,-80,44.67210057,-74.98675182,87.59999847,4,WIFI
30:46:9a:47:29:3c,OfficeWirelessAP,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:02,6,-90,44.67210057,-74.98675182,87.59999847,4,WIFI
310410_11506_144930464,AT&T,UMTS;us,5/31/2012 16:02,0,-93,44.67210057,-74.98675182,87.59999847,4,GSM
e0:91:f5:6b:e5:f6,Crazy AN,[WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:02,3,-83,44.67231793,-74.98672055,88,4,WIFI
00:25:9c:46:00:e0,Drew,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:02,9,-91,44.67231793,-74.98672055,88,4,WIFI
00:18:e7:c5:02:be,dlinkCLL,[WPS][WEP][ESS],5/31/2012 16:02,6,-67,44.67231793,-74.98672055,88,4,WIFI
68:7f:74:84:bc:87,septmist,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],5/31/2012 16:02,9,-89,44.67256677,-74.98669965,86.90000153,3,WIFI
00:13:10:86:d0:b3,NoWeedZombies,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],5/31/2012 16:02,6,-85,44.67256677,-74.98669965,86.90000153,3,WIFI
00:21:29:90:fa:2d,r2d2c3p000,[WEP][ESS],5/31/2012 16:02,11,-92,44.67269086,-74.98670281,86.80000305,3,WIFI
00:19:7d:af:4d:c7,3d6b,[WEP][ESS],5/31/2012 16:02,11,-86,44.67279918,-74.98672658,86.69999695,3,WIFI
98:fc:11:c5:26:62,playland,[WPA2-PSK-CCMP-preauth][WPS][ESS],5/31/2012 16:02,6,-89,44.67279918,-74.98672658,86.69999695,3,WIFI
90:4c:e5:af:60:8b,1705,[WEP][ESS],5/31/2012 16:02,6,-77,44.67279918,-74.98672658,86.69999695,3,WIFI
00:11:e3:2e:5e:5f,5e5e,[WEP][ESS],5/31/2012 16:02,1,-91,44.67279918,-74.98672658,86.69999695,3,WIFI
00:13:46:d6:6f:c6,dlink,[ESS],5/31/2012 16:02,11,-95,44.67279918,-74.98672658,86.69999695,3,WIFI
e0:91:f5:de:fa:50,BONESAW_HQ,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:02,11,-58,44.67318601,-74.98673754,86.5,3,WIFI
08:86:3b:62:30:82,belkin.082,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:02,6,-92,44.67318601,-74.98673754,86.5,3,WIFI
bc:ae:c5:c4:ee:93,ARCNY,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:02,11,-88,44.67318601,-74.98673754,86.5,3,WIFI
00:13:46:f2:3e:54,virus found_ beware .......!,[WPA2-PSK-TKIP+CCMP][ESS],5/31/2012 16:02,6,-90,44.67318601,-74.98673754,86.5,3,WIFI
02:2e:1e:7a:6d:75,HP45FB4E,[IBSS],5/31/2012 16:02,10,-93,44.67318601,-74.98673754,86.5,3,WIFI
68:7f:74:73:eb:16,linksys,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],5/31/2012 16:02,6,-82,44.67318601,-74.98673754,86.5,3,WIFI
20:4e:7f:9a:5a:26,CGD24G38,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:02,11,-91,44.67318601,-74.98673754,86.5,3,WIFI
78:e4:00:ca:23:ef,dffc,[WEP][ESS],5/31/2012 16:02,1,-84,44.67318601,-74.98673754,86.5,3,WIFI
00:19:e3:33:64:02,83 Market,[ESS],5/31/2012 16:02,1,-87,44.67318601,-74.98673754,86.5,3,WIFI
310410_11506_144930464,AT&T,UMTS;us,5/31/2012 16:02,0,-93,44.67318601,-74.98673754,86.5,3,GSM
e0:91:f5:6b:e5:f6,Crazy AN,[WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:02,3,-81,44.67331861,-74.98673611,86,3,WIFI
c0:3f:0e:86:ea:d2,TURNER BIKES,[WPS][WEP][ESS],5/31/2012 16:02,1,-92,44.67355036,-74.98674128,84.19999695,3,WIFI
90:4c:e5:af:60:8b,1705,[WEP][ESS],5/31/2012 16:02,6,-94,44.67381591,-74.98675508,81,6,WIFI
00:11:e3:2e:5e:5f,5e5e,[WEP][ESS],5/31/2012 16:02,1,-90,44.67381591,-74.98675508,81,6,WIFI
c0:c1:c0:8d:8b:41,Beth El,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:02,11,-82,44.67401104,-74.98674293,82.30000305,4,WIFI
c0:c1:c0:8d:8b:42,Beth El-guest,[ESS],5/31/2012 16:02,11,-83,44.67401104,-74.98674293,82.30000305,4,WIFI
08:86:3b:54:71:59,belkin.157.5GHz,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:02,48,-88,44.67401104,-74.98674293,82.30000305,4,WIFI
0c:d5:02:95:09:fd,Bullwinkle_Slo_Net,[ESS],5/31/2012 16:02,6,-94,44.67401104,-74.98674293,82.30000305,4,WIFI
18:f4:6a:45:30:ef,a8df,[WEP][ESS],5/31/2012 16:02,1,-85,44.67411308,-74.98672362,82.30000305,4,WIFI
00:24:2b:39:d6:e3,1600,[WEP][ESS],5/31/2012 16:02,3,-91,44.67411308,-74.98672362,82.30000305,4,WIFI
00:18:f8:e7:f2:28,linksys,[ESS],5/31/2012 16:02,6,-92,44.67411308,-74.98672362,82.30000305,4,WIFI
08:86:3b:54:71:57,itsokayimadoctor,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:03,11,-87,44.67423249,-74.98520991,85.59999847,3,WIFI
0c:d5:02:95:09:fd,Bullwinkle_Slo_Net,[ESS],5/31/2012 16:03,6,-76,44.67423249,-74.98520991,85.59999847,3,WIFI
18:f4:6a:45:30:ef,a8df,[WEP][ESS],5/31/2012 16:03,1,-85,44.67423249,-74.98520991,85.59999847,3,WIFI
00:24:2b:39:d6:e3,1600,[WEP][ESS],5/31/2012 16:03,3,-91,44.67423249,-74.98520991,85.59999847,3,WIFI
00:18:f8:e7:f2:28,linksys,[ESS],5/31/2012 16:03,6,-92,44.67423249,-74.98520991,85.59999847,3,WIFI
94:44:52:32:39:13,Silver,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:03,6,-86,44.67423249,-74.98520991,85.59999847,3,WIFI
00:24:b2:1c:3a:58,kinkachu,[WPA-PSK-TKIP][ESS],5/31/2012 16:03,11,-85,44.67423249,-74.98520991,85.59999847,3,WIFI
08:86:3b:4a:0c:d6,belkin.cd6,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:03,11,-92,44.67423249,-74.98520991,85.59999847,3,WIFI
00:14:6c:f8:38:26,Find your own wireless;),[WPA2-PSK-CCMP-preauth][ESS],5/31/2012 16:03,11,-83,44.67423249,-74.98520991,85.59999847,3,WIFI
00:1d:7e:c4:e4:ce,linksys_SES_23892,[WPA-PSK-TKIP][ESS],5/31/2012 16:03,6,-78,44.67423249,-74.98520991,85.59999847,3,WIFI
310410_11506_144930464,AT&T,UMTS;us,5/31/2012 16:03,0,-93,44.67423249,-74.98520991,85.59999847,3,GSM
5c:d9:98:5a:55:42,dlink,[WPA-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:03,6,-92,44.67423498,-74.98493409,86.40000153,4,WIFI
78:e4:00:ca:23:49,103,[WEP][ESS],5/31/2012 16:03,11,-93,44.67423498,-74.98493409,86.40000153,4,WIFI
18:f4:6a:08:db:cc,37ce,[WEP][ESS],5/31/2012 16:03,1,-73,44.67422894,-74.98476612,86.30000305,3,WIFI
08:86:3b:78:e6:46,belkin.646,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:03,1,-87,44.67423185,-74.98459322,86.40000153,4,WIFI
f0:7b:cb:17:8e:0a,9fbd,[WEP][ESS],5/31/2012 16:03,1,-89,44.67423185,-74.98459322,86.40000153,4,WIFI
00:14:d1:43:35:80,Malli,[WPA2-PSK-TKIP-preauth][ESS],5/31/2012 16:03,6,-91,44.67422777,-74.9844104,87.40000153,3,WIFI
00:18:3a:db:1a:4b,duane,[WEP][ESS],5/31/2012 16:03,6,-94,44.67422777,-74.9844104,87.40000153,3,WIFI
00:1c:df:ac:b6:2b,Shark,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],5/31/2012 16:03,6,-91,44.67423082,-74.98433074,87.59999847,4,WIFI
0c:d5:02:95:09:fd,Bullwinkle_Slo_Net,[ESS],5/31/2012 16:03,6,-82,44.67423788,-74.98379876,88.80000305,4,WIFI
00:1d:7e:c4:e4:ce,linksys_SES_23892,[WPA-PSK-TKIP][ESS],5/31/2012 16:03,6,-90,44.67423788,-74.98379876,88.80000305,4,WIFI
18:f4:6a:45:30:ef,a8df,[WEP][ESS],5/31/2012 16:03,1,-94,44.67423788,-74.98379876,88.80000305,4,WIFI
00:22:6b:a0:16:3f,BrouwerNet,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:03,1,-88,44.67423788,-74.98379876,88.80000305,4,WIFI
00:24:b2:05:b8:1a,Mapros,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],5/31/2012 16:03,1,-91,44.67423788,-74.98379876,88.80000305,4,WIFI
00:17:3f:f3:ee:64,belkin54g,[WPS][ESS],5/31/2012 16:03,1,-87,44.67423788,-74.98379876,88.80000305,4,WIFI
310410_11506_144930464,AT&T,UMTS;us,5/31/2012 16:03,0,-93,44.67423788,-74.98379876,88.80000305,4,GSM
18:f4:6a:08:db:cc,37ce,[WEP][ESS],5/31/2012 16:03,1,-88,44.67422597,-74.9833808,90.09999847,4,WIFI
68:7f:74:ac:58:4c,Yoda,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:03,11,-80,44.67422597,-74.9833808,90.09999847,4,WIFI
08:86:3b:b7:c7:4c,belkin.74c,[WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:03,11,-91,44.67422597,-74.9833808,90.09999847,4,WIFI
68:7f:74:ac:58:4d,Yoda-guest,[ESS],5/31/2012 16:03,11,-80,44.67422597,-74.9833808,90.09999847,4,WIFI
c0:3f:0e:69:ff:a6,CORNELIUS,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:03,6,-83,44.67421378,-74.98316271,90.59999847,4,WIFI
94:44:52:3e:fd:c1,Heather,[WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:03,6,-72,44.67421378,-74.98316271,90.59999847,4,WIFI
94:44:52:87:f3:81,Belkin.3381,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:03,6,-89,44.67421378,-74.98316271,90.59999847,4,WIFI
00:23:69:3c:19:83,kko99,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:03,6,-90,44.67421378,-74.98316271,90.59999847,4,WIFI
00:22:6b:a0:16:3f,BrouwerNet,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:03,1,-90,44.67423504,-74.98270987,94.30000305,3,WIFI
00:24:b2:05:b8:1a,Mapros,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],5/31/2012 16:03,1,-91,44.67423504,-74.98270987,94.30000305,3,WIFI
00:17:3f:f3:ee:64,belkin54g,[WPS][ESS],5/31/2012 16:03,1,-93,44.67423504,-74.98270987,94.30000305,3,WIFI
310410_11506_144930464,AT&T,UMTS;us,5/31/2012 16:03,0,-93,44.67423504,-74.98270987,94.30000305,3,GSM
00:17:3f:5c:e5:cb,belkin54g,[WPA-PSK-TKIP+CCMP][WPA2-PSK-CCMP-preauth][ESS],5/31/2012 16:03,11,-89,44.67423702,-74.98253255,94,4,WIFI
00:18:4d:51:89:46,FodorNet,[WPA-PSK-TKIP][ESS],5/31/2012 16:03,11,-90,44.67423702,-74.98253255,94,4,WIFI
00:11:e3:2e:dd:67,THOMSON,[WEP][ESS],5/31/2012 16:03,6,-85,44.67423702,-74.98253255,94,4,WIFI
08:86:3b:b7:c7:4c,belkin.74c,[WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:03,11,-92,44.67422501,-74.98225959,94.30000305,4,WIFI
c0:3f:0e:69:ff:a6,CORNELIUS,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:03,6,-91,44.67421428,-74.98214361,94.5,4,WIFI
94:44:52:3e:fd:c1,Heather,[WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:03,6,-91,44.67421428,-74.98214361,94.5,4,WIFI
00:23:69:3c:19:83,kko99,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],5/31/2012 16:03,6,-87,44.67421428,-74.98214361,94.5,4,WIFI
78:e4:00:ca:23:94,f861,[WEP][ESS],5/31/2012 16:03,1,-86,44.67421428,-74.98214361,94.5,4,WIFI
e0:46:9a:55:c0:a5,Bitch Please,[WPA2-PSK-CCMP][WPS][ESS],5/31/2012 16:03,2,-91,44.6742156,-74.98201299,94.40000153,3,WIFI
e0:46:9a:87:9b:9a,Statest,[WPS][WEP][ESS],5/31/2012 16:03,11,-90,44.67422123,-74.98189334,94.69999695,3,WIFI
